iter,param,Coef,modelName,fileName,nVariables,modelType,DV,SurveyLabel,qGroup
342,AdviceandorLed,0.4080465553914149,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
343,AdviceandorLed,-0.5580954311587679,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
344,AdviceandorLed,-0.08621547628167181,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
345,AdviceandorLed,0.19147821904468557,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
346,AdviceandorLed,-0.03314224948638239,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
347,AdviceandorLed,-0.1179512384702307,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
348,AdviceandorLed,0.0719655507487191,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
349,AdviceandorLed,-0.150554391101423,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
350,AdviceandorLed,0.2698096959070939,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
351,AdviceandorLed,0.33312290981612497,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
352,AdviceandorLed,0.26712240997785697,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
353,AdviceandorLed,-0.03052694219536288,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
354,AdviceandorLed,0.1416736890532646,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
355,AdviceandorLed,-0.21597394920125657,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
356,AdviceandorLed,0.01599442290473118,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
357,AdviceandorLed,0.053825318281328,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
358,AdviceandorLed,0.10974382457339273,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
359,AdviceandorLed,0.34304389759004356,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
360,AdviceandorLed,0.351547695178211,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
361,AdviceandorLed,-0.587821790949702,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
362,AdviceandorLed,-0.40563943472326613,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
363,AdviceandorLed,0.11242456003682988,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
364,AdviceandorLed,-0.00626051844130132,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
365,AdviceandorLed,-0.05026919949786479,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
366,AdviceandorLed,0.3658239342609676,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
367,AdviceandorLed,-0.17642190144750602,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
368,AdviceandorLed,-0.25200373523790887,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
369,AdviceandorLed,-0.319293052738596,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
370,AdviceandorLed,0.29841633782661986,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
371,AdviceandorLed,0.27801979325746135,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
372,AdviceandorLed,0.4868979457278488,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
373,AdviceandorLed,0.36387410141280896,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
374,AdviceandorLed,-0.00423131194194608,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
375,AdviceandorLed,-0.2572448137656638,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
376,AdviceandorLed,-0.15585883800109007,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
377,AdviceandorLed,-0.18567191077400347,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
378,AdviceandorLed,-0.06950793684569018,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
379,AdviceandorLed,-0.32340567757175553,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
380,AdviceandorLed,-0.15795796674710497,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
381,AdviceandorLed,-0.2678494401386013,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
382,AdviceandorLed,0.1495523005151663,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
383,AdviceandorLed,-0.02690542038645352,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
384,AdviceandorLed,0.08529876371639637,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
385,AdviceandorLed,0.19682249687132528,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
386,AdviceandorLed,0.07411909273935827,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
387,AdviceandorLed,0.01356997333134164,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
388,AdviceandorLed,0.05600613694711324,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
389,AdviceandorLed,0.05294168316339896,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
390,AdviceandorLed,-0.5338130978519,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
391,AdviceandorLed,-0.2519452142007247,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
392,AdviceandorLed,-0.1980902928615857,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
393,AdviceandorLed,-0.3794646287098687,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
394,AdviceandorLed,0.02061452980793529,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
395,AdviceandorLed,-7.611973647076997e-4,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
396,AdviceandorLed,-0.5782021893599355,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
397,AdviceandorLed,0.23616766661535876,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
398,AdviceandorLed,0.09281126157389384,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
399,AdviceandorLed,-0.04555994750524619,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
400,AdviceandorLed,-0.0306518702516351,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
401,AdviceandorLed,0.15604802720017785,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
402,AdviceandorLed,-0.33847159080418676,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
403,AdviceandorLed,0.11359570293621654,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
404,AdviceandorLed,0.09868619404913284,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
405,AdviceandorLed,0.17823551213375266,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
406,AdviceandorLed,0.1363413312310425,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
407,AdviceandorLed,-0.35471812077668763,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
408,AdviceandorLed,0.5698226332524033,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
409,AdviceandorLed,0.6905510399700366,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
410,AdviceandorLed,0.0092960320035892,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
411,AdviceandorLed,-0.11618309911009546,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
412,AdviceandorLed,-0.2721130823469188,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
413,AdviceandorLed,-0.00488174320686717,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
414,AdviceandorLed,0.16618352765285738,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
415,AdviceandorLed,0.00459347027709576,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
416,AdviceandorLed,0.16392984735539085,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
417,AdviceandorLed,-0.01725873591499699,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
418,AdviceandorLed,0.10766696290021034,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
419,AdviceandorLed,0.10615151723174786,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
420,AdviceandorLed,0.19362687058626016,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
421,AdviceandorLed,-0.01490617552190469,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
422,AdviceandorLed,-0.10919351058476684,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
423,AdviceandorLed,-0.23911385831986812,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
424,AdviceandorLed,0.04475882848657941,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
425,AdviceandorLed,-0.06055555073657526,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
426,AdviceandorLed,0.18501846747858253,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
427,AdviceandorLed,-0.02213574452895001,m_nbinom_randInter_SI,2024_02_14/multivariable/post_nbinom_SI.csv,multivariable,nbinom,Serious Infection,Nurse Advice line / Nurse-led clinic,Integrated care delivery
